ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance_km,driver_age_group,driver_rating_bin,DistanceCategory
0x9de9,JAPRES02DEL02,32.0,3.8,26.914142,75.805704,26.994142,75.885704,2022-06-03,,,Cloudy,Low,1,Meal,scooter,2.0,No,Metropolitian,35,11.91657558009644,25-34,3.6–4.5,11-12 km
0x59e6,JAPRES02DEL02,25.0,4.7,26.914142,75.805704,26.994142,75.885704,,,,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,11.91657558009644,<25,>4.5,11-12 km
0x4dc9,JAPRES02DEL02,31.0,4.6,26.914142,75.805704,26.994142,75.885704,2022-04-03,,,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,27,11.91657558009644,25-34,>4.5,11-12 km
0x27f3,JAPRES02DEL02,22.0,4.3,26.914142,75.805704,26.994142,75.885704,,,,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,11.91657558009644,<25,3.6–4.5,11-12 km
0x6055,JAPRES18DEL02,31.0,4.0,26.913987,75.752891,26.993987,75.832891,,,,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,39,11.916582838288104,25-34,3.6–4.5,11-12 km
0x1af7,JAPRES18DEL02,22.0,4.9,26.913987,75.752891,26.993987,75.832891,2022-06-04,,,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,11.916582838288104,<25,>4.5,11-12 km
0x32a9,JAPRES18DEL02,20.0,4.8,26.913987,75.752891,26.993987,75.832891,,,,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,11.916582838288104,<25,>4.5,11-12 km
0xb66a,JAPRES18DEL02,32.0,4.4,26.913987,75.752891,26.993987,75.832891,2022-02-04,,,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,33,11.916582838288104,25-34,3.6–4.5,11-12 km
0x328b,JAPRES18DEL02,34.0,3.5,26.913987,75.752891,26.993987,75.832891,2022-10-03,,,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,44,11.916582838288104,25-34,2.6–3.5,11-12 km
0x8521,JAPRES18DEL02,29.0,4.9,26.913987,75.752891,26.993987,75.832891,,,,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,11.916582838288104,25-34,>4.5,11-12 km
0x5e11,JAPRES18DEL02,27.0,4.5,26.913987,75.752891,26.993987,75.832891,2022-04-03,,,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,11.916582838288104,25-34,3.6–4.5,11-12 km
0x4366,JAPRES18DEL02,33.0,4.9,26.913987,75.752891,26.993987,75.832891,,,,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,11.916582838288104,25-34,>4.5,11-12 km
0x9b00,JAPRES18DEL02,29.0,4.9,26.913987,75.752891,26.993987,75.832891,,,,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,11.916582838288104,25-34,>4.5,11-12 km
0x8aa2,JAPRES18DEL02,25.0,4.8,26.913987,75.752891,26.993987,75.832891,,,,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,18,11.916582838288104,<25,>4.5,11-12 km
0x9ff5,JAPRES18DEL02,25.0,4.7,26.913987,75.752891,26.993987,75.832891,2022-08-03,,,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,11.916582838288104,<25,>4.5,11-12 km
0xaa5f,JAPRES18DEL02,34.0,4.6,26.913987,75.752891,26.993987,75.832891,2022-04-04,,,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,49,11.916582838288104,25-34,>4.5,11-12 km
0xbdf2,JAPRES18DEL02,22.0,4.8,26.913987,75.752891,26.993987,75.832891,2022-06-03,,,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,11.916582838288104,<25,>4.5,11-12 km
0x1b39,JAPRES19DEL02,36.0,4.6,26.913726,75.75282,26.993726,75.83282,2022-04-03,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,54,11.9165950600701,35-44,>4.5,11-12 km
0xb727,JAPRES19DEL02,27.0,4.6,26.913726,75.75282,26.993726,75.83282,2022-06-04,,,Stormy,Low,2,Snack,electric_scooter,0.0,No,Urban,15,11.9165950600701,25-34,>4.5,11-12 km
0xb915,JAPRES19DEL02,28.0,4.1,26.913726,75.75282,26.993726,75.83282,2022-10-03,,,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,11.9165950600701,25-34,3.6–4.5,11-12 km
0xfeb,JAPRES19DEL02,20.0,4.1,26.913726,75.75282,26.993726,75.83282,,,,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,31,11.9165950600701,<25,3.6–4.5,11-12 km
0x97c9,JAPRES19DEL02,39.0,4.8,26.913726,75.75282,26.993726,75.83282,,,,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,42,11.9165950600701,35-44,>4.5,11-12 km
0x164f,JAPRES19DEL02,22.0,4.3,26.913726,75.75282,26.993726,75.83282,,,,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,11.9165950600701,<25,3.6–4.5,11-12 km
0x4867,JAPRES19DEL02,21.0,4.7,26.913726,75.75282,26.993726,75.83282,2022-04-04,,,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,11.9165950600701,<25,>4.5,11-12 km
0x906e,JAPRES19DEL02,38.0,4.5,26.913726,75.75282,26.993726,75.83282,,,,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,11.9165950600701,35-44,3.6–4.5,11-12 km
0x4d2f,JAPRES19DEL02,30.0,4.6,26.913726,75.75282,26.993726,75.83282,,,,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,26,11.9165950600701,25-34,>4.5,11-12 km
0xa875,JAPRES19DEL02,38.0,4.8,26.913726,75.75282,26.993726,75.83282,2022-02-04,,,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Urban,29,11.9165950600701,35-44,>4.5,11-12 km
0x2dc2,JAPRES19DEL02,35.0,3.8,26.913726,75.75282,26.993726,75.83282,2022-06-03,,,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,36,11.9165950600701,25-34,3.6–4.5,11-12 km
0x1e9d,JAPRES19DEL02,25.0,4.9,26.913726,75.75282,26.993726,75.83282,,,,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,11.9165950600701,<25,>4.5,11-12 km
0xac28,JAPRES19DEL02,29.0,4.7,26.913726,75.75282,26.993726,75.83282,2022-08-03,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,11.9165950600701,25-34,>4.5,11-12 km
0x39a2,JAPRES19DEL02,36.0,4.6,26.913726,75.75282,26.993726,75.83282,2022-02-03,,,Cloudy,Jam,2,Drinks,motorcycle,2.0,No,Urban,37,11.9165950600701,35-44,>4.5,11-12 km
0x35fa,JAPRES03DEL02,28.0,4.7,26.913483,75.803139,26.993483,75.883139,,,,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,11.916606438888204,25-34,>4.5,11-12 km
0x48e1,JAPRES03DEL02,27.0,4.3,26.913483,75.803139,26.993483,75.883139,,,,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,36,11.916606438888204,25-34,3.6–4.5,11-12 km
0x45ea,JAPRES03DEL02,36.0,4.7,26.913483,75.803139,26.993483,75.883139,,,,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,11.916606438888204,35-44,>4.5,11-12 km
0x65e0,JAPRES03DEL02,33.0,4.8,26.913483,75.803139,26.993483,75.883139,,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,11.916606438888204,25-34,>4.5,11-12 km
0x435d,JAPRES03DEL02,26.0,4.6,26.913483,75.803139,26.993483,75.883139,,,,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,11.916606438888204,25-34,>4.5,11-12 km
0x604d,JAPRES03DEL02,33.0,4.4,26.913483,75.803139,26.993483,75.883139,,,,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,11.916606438888204,25-34,3.6–4.5,11-12 km
0x21c7,JAPRES03DEL02,34.0,4.6,26.913483,75.803139,26.993483,75.883139,,,,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,11.916606438888204,25-34,>4.5,11-12 km
0x911b,JAPRES03DEL02,37.0,4.8,26.913483,75.803139,26.993483,75.883139,2022-08-03,,,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,11.916606438888204,35-44,>4.5,11-12 km
0xb8b3,JAPRES03DEL02,36.0,4.8,26.913483,75.803139,26.993483,75.883139,,,,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,11.916606438888204,35-44,>4.5,11-12 km
0x1844,JAPRES03DEL02,24.0,4.9,26.913483,75.803139,26.993483,75.883139,2022-10-03,,,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,11.916606438888204,<25,>4.5,11-12 km
0x4701,JAPRES03DEL02,28.0,4.8,26.913483,75.803139,26.993483,75.883139,2022-06-03,,,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,11.916606438888204,25-34,>4.5,11-12 km
0x9500,JAPRES03DEL02,21.0,4.8,26.913483,75.803139,26.993483,75.883139,,,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,11.916606438888204,<25,>4.5,11-12 km
0xa014,JAPRES06DEL02,24.0,5.0,26.911927,75.797282,26.991927,75.877282,,,,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,11.91667929885388,<25,>4.5,11-12 km
0x1327,JAPRES06DEL02,27.0,4.7,26.911927,75.797282,26.991927,75.877282,,,,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,11.91667929885388,25-34,>4.5,11-12 km
0x31fb,JAPRES06DEL02,28.0,5.0,26.911927,75.797282,26.991927,75.877282,2022-12-03,,,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,11.91667929885388,25-34,>4.5,11-12 km
0x5322,JAPRES06DEL02,23.0,4.8,26.911927,75.797282,26.991927,75.877282,2022-04-04,,,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,34,11.91667929885388,<25,>4.5,11-12 km
0x800e,JAPRES06DEL02,33.0,4.8,26.911927,75.797282,26.991927,75.877282,2022-06-04,,,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,23,11.91667929885388,25-34,>4.5,11-12 km
0x9e3b,JAPRES06DEL02,26.0,4.8,26.911927,75.797282,26.991927,75.877282,,,,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,38,11.91667929885388,25-34,>4.5,11-12 km
0x77be,JAPRES06DEL02,22.0,4.9,26.911927,75.797282,26.991927,75.877282,2022-08-03,,,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,11.91667929885388,<25,>4.5,11-12 km
0x47fe,JAPRES06DEL02,34.0,4.8,26.911927,75.797282,26.991927,75.877282,,,,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,23,11.91667929885388,25-34,>4.5,11-12 km
0x7d5a,JAPRES06DEL02,39.0,4.2,26.911927,75.797282,26.991927,75.877282,,,,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,11.91667929885388,35-44,3.6–4.5,11-12 km
0x27e6,JAPRES06DEL02,20.0,4.5,26.911927,75.797282,26.991927,75.877282,2022-02-04,,,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,11.91667929885388,<25,3.6–4.5,11-12 km
0x2f5e,JAPRES06DEL02,22.0,4.9,26.911927,75.797282,26.991927,75.877282,2022-10-03,,,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,11.91667929885388,<25,>4.5,11-12 km
0x3ffc,JAPRES06DEL02,24.0,4.5,26.911927,75.797282,26.991927,75.877282,,,,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10,11.91667929885388,<25,3.6–4.5,11-12 km
0x1e45,JAPRES09DEL02,32.0,4.9,26.911378,75.789034,26.991378,75.869034,,,,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,11.916705005077658,25-34,>4.5,11-12 km
0xb33b,JAPRES09DEL02,29.0,4.8,26.911378,75.789034,26.991378,75.869034,2022-02-04,,,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,11.916705005077658,25-34,>4.5,11-12 km
0xe38,JAPRES09DEL02,35.0,4.7,26.911378,75.789034,26.991378,75.869034,2022-10-03,,,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,11.916705005077658,25-34,>4.5,11-12 km
0x9349,JAPRES09DEL02,21.0,4.9,26.911378,75.789034,26.991378,75.869034,,,,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,22,11.916705005077658,<25,>4.5,11-12 km
0x1876,JAPRES09DEL02,24.0,4.9,26.911378,75.789034,26.991378,75.869034,2022-04-04,,,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,16,11.916705005077658,<25,>4.5,11-12 km
0x4f0b,JAPRES09DEL02,31.0,4.1,26.911378,75.789034,26.991378,75.869034,,,,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,41,11.916705005077658,25-34,3.6–4.5,11-12 km
0x9948,JAPRES09DEL02,32.0,4.0,26.911378,75.789034,26.991378,75.869034,,,,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,44,11.916705005077658,25-34,3.6–4.5,11-12 km
0x4540,JAPRES09DEL02,39.0,4.2,26.911378,75.789034,26.991378,75.869034,,,,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,42,11.916705005077658,35-44,3.6–4.5,11-12 km
0x4ff6,JAPRES09DEL02,32.0,4.6,26.911378,75.789034,26.991378,75.869034,,,,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,11.916705005077658,25-34,>4.5,11-12 km
0x6da9,JAPRES09DEL02,25.0,4.5,26.911378,75.789034,26.991378,75.869034,2022-04-03,,,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,29,11.916705005077658,<25,3.6–4.5,11-12 km
0x5dc2,JAPRES09DEL02,32.0,4.7,26.911378,75.789034,26.991378,75.869034,2022-12-03,,,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,16,11.916705005077658,25-34,>4.5,11-12 km
0x39cc,JAPRES09DEL02,25.0,4.8,26.911378,75.789034,26.991378,75.869034,2022-06-03,,,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,21,11.916705005077658,<25,>4.5,11-12 km
0x22b8,JAPRES09DEL02,34.0,4.6,26.911378,75.789034,26.991378,75.869034,2022-06-04,,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,11.916705005077658,25-34,>4.5,11-12 km
0x3b35,JAPRES09DEL02,33.0,4.6,26.911378,75.789034,26.991378,75.869034,2022-02-03,,,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,32,11.916705005077658,25-34,>4.5,11-12 km
0x8224,JAPRES09DEL02,38.0,4.0,26.911378,75.789034,26.991378,75.869034,,,,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,34,11.916705005077658,35-44,3.6–4.5,11-12 km
0x9d54,JAPRES09DEL02,27.0,4.6,26.911378,75.789034,26.991378,75.869034,,,,Fog,Jam,0,Snack,motorcycle,2.0,No,Urban,37,11.916705005077658,25-34,>4.5,11-12 km
0x695a,JAPRES09DEL02,20.0,5.0,26.911378,75.789034,26.991378,75.869034,2022-08-03,,,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,14,11.916705005077658,<25,>4.5,11-12 km
0x4616,JAPRES08DEL02,36.0,3.7,26.910262,75.783013,26.990262,75.863013,2022-04-03,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,11.916757259074618,35-44,3.6–4.5,11-12 km
0xcb6,JAPRES08DEL02,23.0,4.6,26.910262,75.783013,26.990262,75.863013,,,,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,37,11.916757259074618,<25,>4.5,11-12 km
0x85f5,JAPRES08DEL02,22.0,3.1,26.910262,75.783013,26.990262,75.863013,,,,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,34,11.916757259074618,<25,2.6–3.5,11-12 km
0x9b89,JAPRES08DEL02,24.0,4.8,26.910262,75.783013,26.990262,75.863013,2022-10-03,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,11.916757259074618,<25,>4.5,11-12 km
0xad0d,JAPRES08DEL02,37.0,4.7,26.910262,75.783013,26.990262,75.863013,2022-06-03,,,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,20,11.916757259074618,35-44,>4.5,11-12 km
0x68e0,JAPRES08DEL02,27.0,4.0,26.910262,75.783013,26.990262,75.863013,2022-12-03,,,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Urban,39,11.916757259074618,25-34,3.6–4.5,11-12 km
0x6cc6,JAPRES08DEL02,33.0,4.5,26.910262,75.783013,26.990262,75.863013,2022-02-03,,,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,11.916757259074618,25-34,3.6–4.5,11-12 km
0x61ad,JAPRES08DEL02,24.0,4.7,26.910262,75.783013,26.990262,75.863013,2022-08-03,,,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,28,11.916757259074618,<25,>4.5,11-12 km
0x6ff1,JAPRES08DEL02,39.0,4.7,26.910262,75.783013,26.990262,75.863013,,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,11.916757259074618,35-44,>4.5,11-12 km
0xba8d,JAPRES08DEL02,28.0,4.9,26.910262,75.783013,26.990262,75.863013,,,,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,23,11.916757259074618,25-34,>4.5,11-12 km
0x6c13,JAPRES08DEL02,37.0,4.9,26.910262,75.783013,26.990262,75.863013,,,,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,11.916757259074618,35-44,>4.5,11-12 km
0x4ab3,JAPRES08DEL02,36.0,4.4,26.910262,75.783013,26.990262,75.863013,,,,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,43,11.916757259074618,35-44,3.6–4.5,11-12 km
0x2499,JAPRES08DEL02,36.0,4.9,26.910262,75.783013,26.990262,75.863013,,,,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,36,11.916757259074618,35-44,>4.5,11-12 km
0x7185,JAPRES08DEL02,22.0,4.6,26.910262,75.783013,26.990262,75.863013,2022-02-04,,,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29,11.916757259074618,<25,>4.5,11-12 km
0xb503,JAPRES05DEL02,28.0,5.0,26.905287,75.794592,26.985287,75.874592,2022-02-03,,,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,13,11.916990180554908,25-34,>4.5,11-12 km
0x3b3f,JAPRES05DEL02,23.0,4.7,26.905287,75.794592,26.985287,75.874592,2022-06-03,,,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,13,11.916990180554908,<25,>4.5,11-12 km
0x774c,JAPRES05DEL02,29.0,5.0,26.905287,75.794592,26.985287,75.874592,2022-02-04,,,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,20,11.916990180554908,25-34,>4.5,11-12 km
0x9217,JAPRES05DEL02,21.0,4.9,26.905287,75.794592,26.985287,75.874592,,,,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,11.916990180554908,<25,>4.5,11-12 km
0xbe47,JAPRES05DEL02,33.0,4.9,26.905287,75.794592,26.985287,75.874592,,,,Fog,Jam,1,Meal,motorcycle,2.0,No,Urban,49,11.916990180554908,25-34,>4.5,11-12 km
0xa426,JAPRES05DEL02,34.0,4.9,26.905287,75.794592,26.985287,75.874592,2022-12-03,,,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,11.916990180554908,25-34,>4.5,11-12 km
0x2a66,JAPRES05DEL02,24.0,4.8,26.905287,75.794592,26.985287,75.874592,2022-04-03,,,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,11.916990180554908,<25,>4.5,11-12 km
0x8b89,JAPRES05DEL02,36.0,3.7,26.905287,75.794592,26.985287,75.874592,2022-08-03,,,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,11.916990180554908,35-44,3.6–4.5,11-12 km
0x1ee5,JAPRES05DEL02,36.0,4.0,26.905287,75.794592,26.985287,75.874592,,,,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,45,11.916990180554908,35-44,3.6–4.5,11-12 km
0x72e0,JAPRES05DEL02,39.0,4.4,26.905287,75.794592,26.985287,75.874592,,,,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,44,11.916990180554908,35-44,3.6–4.5,11-12 km
0x282b,JAPRES05DEL02,21.0,4.8,26.905287,75.794592,26.985287,75.874592,2022-10-03,,,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,11.916990180554908,<25,>4.5,11-12 km
0x872c,JAPRES05DEL02,34.0,4.5,26.905287,75.794592,26.985287,75.874592,,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,11.916990180554908,25-34,3.6–4.5,11-12 km
0x6444,JAPRES01DEL02,37.0,5.0,26.90519,75.810753,26.98519,75.890753,,,,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,11.916994721599236,35-44,>4.5,11-12 km
0x9a84,JAPRES01DEL02,27.0,4.7,26.90519,75.810753,26.98519,75.890753,,,,Windy,Jam,2,Meal,scooter,1.0,No,Urban,16,11.916994721599236,25-34,>4.5,11-12 km
0x6cbd,JAPRES01DEL02,21.0,4.9,26.90519,75.810753,26.98519,75.890753,2022-02-04,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,11.916994721599236,<25,>4.5,11-12 km
0x70f2,JAPRES01DEL02,33.0,4.9,26.90519,75.810753,26.98519,75.890753,2022-04-03,,,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,46,11.916994721599236,25-34,>4.5,11-12 km
0x63ae,JAPRES01DEL02,22.0,4.4,26.90519,75.810753,26.98519,75.890753,,,,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,41,11.916994721599236,<25,3.6–4.5,11-12 km
0x89b8,JAPRES01DEL02,25.0,4.5,26.90519,75.810753,26.98519,75.890753,,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,11.916994721599236,<25,3.6–4.5,11-12 km
0x7666,JAPRES01DEL02,27.0,4.6,26.90519,75.810753,26.98519,75.890753,,,,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,11.916994721599236,25-34,>4.5,11-12 km
0x6489,JAPRES01DEL02,36.0,4.1,26.90519,75.810753,26.98519,75.890753,2022-06-04,,,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,11.916994721599236,35-44,3.6–4.5,11-12 km
0xa091,JAPRES01DEL02,25.0,4.8,26.90519,75.810753,26.98519,75.890753,2022-02-03,,,Stormy,Medium,1,Drinks,scooter,0.0,No,Urban,16,11.916994721599236,<25,>4.5,11-12 km
0x540d,JAPRES01DEL02,34.0,5.0,26.90519,75.810753,26.98519,75.890753,2022-08-03,,,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,19,11.916994721599236,25-34,>4.5,11-12 km
0x4932,JAPRES01DEL02,26.0,4.9,26.90519,75.810753,26.98519,75.890753,,,,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,11.916994721599236,25-34,>4.5,11-12 km
0x989c,JAPRES01DEL02,35.0,4.8,26.90519,75.810753,26.98519,75.890753,2022-10-03,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,37,11.916994721599236,25-34,>4.5,11-12 km
0xa1c4,JAPRES01DEL02,30.0,4.2,26.90519,75.810753,26.98519,75.890753,,,,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,11.916994721599236,25-34,3.6–4.5,11-12 km
0x6986,JAPRES11DEL02,39.0,4.6,26.90294,75.793007,26.98294,75.873007,,,,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,42,11.917100051488791,35-44,>4.5,11-12 km
0x4fa1,JAPRES11DEL02,30.0,4.8,26.90294,75.793007,26.98294,75.873007,,,,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,11.917100051488791,25-34,>4.5,11-12 km
0x8423,JAPRES11DEL02,37.0,4.9,26.90294,75.793007,26.98294,75.873007,2022-04-04,,,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,37,11.917100051488791,35-44,>4.5,11-12 km
0xac09,JAPRES11DEL02,29.0,4.9,26.90294,75.793007,26.98294,75.873007,,,,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,18,11.917100051488791,25-34,>4.5,11-12 km
0x3ef2,JAPRES11DEL02,32.0,4.8,26.90294,75.793007,26.98294,75.873007,2022-06-03,,,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,44,11.917100051488791,25-34,>4.5,11-12 km
0x3063,JAPRES11DEL02,38.0,4.7,26.90294,75.793007,26.98294,75.873007,2022-10-03,,,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,11.917100051488791,35-44,>4.5,11-12 km
0xe8a,JAPRES11DEL02,34.0,4.9,26.90294,75.793007,26.98294,75.873007,2022-04-03,,,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,11.917100051488791,25-34,>4.5,11-12 km
0x772a,JAPRES11DEL02,35.0,4.8,26.90294,75.793007,26.98294,75.873007,,,,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,44,11.917100051488791,25-34,>4.5,11-12 km
0x9d4f,JAPRES11DEL02,35.0,4.7,26.90294,75.793007,26.98294,75.873007,,,,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,11.917100051488791,25-34,>4.5,11-12 km
0x2de5,JAPRES11DEL02,38.0,5.0,26.90294,75.793007,26.98294,75.873007,2022-02-04,,,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,40,11.917100051488791,35-44,>4.5,11-12 km
0x97d2,JAPRES11DEL02,30.0,4.8,26.90294,75.793007,26.98294,75.873007,,,,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,27,11.917100051488791,25-34,>4.5,11-12 km
0x7561,JAPRES11DEL02,27.0,4.7,26.90294,75.793007,26.98294,75.873007,,,,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,42,11.917100051488791,25-34,>4.5,11-12 km
0x41b2,JAPRES11DEL02,31.0,4.6,26.90294,75.793007,26.98294,75.873007,2022-06-04,,,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,27,11.917100051488791,25-34,>4.5,11-12 km
0xbc55,JAPRES11DEL02,33.0,4.3,26.90294,75.793007,26.98294,75.873007,2022-08-03,,,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,34,11.917100051488791,25-34,3.6–4.5,11-12 km
0xa00e,JAPRES11DEL02,26.0,4.9,26.90294,75.793007,26.98294,75.873007,2022-02-03,,,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,11.917100051488791,25-34,>4.5,11-12 km
